Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DateOfResignation
62,No,Travel_Rarely,131,Research & Development,3,3,Other,1,1062,4,Female,35,3,2,Sales Executive,2,Single,3970,14601,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,7/11/2017 10:30
40,No,Travel_Rarely,316,Sales,26,3,Marketing,1,1066,3,Male,73,3,2,Sales Executive,1,Married,8565,22221,1,Y,No,15,3,2,80,1,8,3,2,7,7,7,5,10/25/2018 10:30
26,No,Travel_Rarely,939,Research & Development,1,1,Medical,1,1068,1,Female,67,2,1,Sales Executive,3,Divorced,1690,25239,1,Y,No,13,3,3,80,2,5,4,3,5,3,1,3,8/28/2020 10:30
47,No,Travel_Rarely,427,Research & Development,0,4,Medical,1,1069,4,Male,40,3,5,Sales Executive,4,Divorced,15927,21106,8,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,12/8/2017 10:30
55,No,Travel_Rarely,1077,Sales,3,4,Life Sciences,1,1070,3,Female,41,2,3,Sales Executive,3,Married,10756,8031,6,Y,No,11,3,2,80,1,13,4,3,18,4,7,0,5/23/2017 10:30
56,No,Travel_Frequently,1262,Research & Development,8,3,Medical,1,1071,1,Female,63,3,1,Research Scientist,3,Married,3359,12597,2,Y,No,15,3,2,80,1,18,4,3,5,4,0,3,12/8/2018 10:30
36,No,Travel_Rarely,751,Research & Development,11,5,Medical,1,1073,4,Female,50,2,3,Sales Executive,4,Single,8981,16167,0,Y,No,11,3,2,80,0,14,2,2,14,8,7,8,6/7/2017 10:30
55,No,Non-Travel,826,Research & Development,2,1,Medical,1,1074,3,Male,39,3,4,Sales Executive,1,Single,15927,17943,3,Y,No,15,3,3,80,0,28,3,4,9,7,6,2,5/6/2018 10:30
43,No,Travel_Rarely,428,Sales,25,3,Medical,1,1076,3,Male,78,2,3,Sales Executive,4,Married,10997,5093,5,Y,No,13,3,3,80,1,18,4,3,1,0,0,4,6/10/2018 10:30
20,No,Travel_Frequently,826,Sales,9,3,Life Sciences,1,1077,4,Male,52,3,1,Sales Executive,4,Single,2266,17318,1,Y,Yes,14,3,2,80,0,2,3,3,2,2,0,14,6/25/2017 10:30
21,Yes,Travel_Rarely,1324,Research & Development,10,3,Life Sciences,1,1079,3,Female,37,2,1,Laboratory Technician,1,Single,1594,17650,1,Y,No,13,3,1,80,0,1,3,2,1,0,1,0,4/21/2018 10:30
46,No,Travel_Rarely,1000,Research & Development,8,4,Life Sciences,1,1080,4,Female,73,2,2,Research Scientist,1,Divorced,4572,21438,8,Y,Yes,23,3,1,80,2,18,2,3,16,13,1,7,12/24/2019 10:30
37,Yes,Travel_Rarely,826,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,2352,10552,8,Y,No,12,3,3,80,2,17,2,4,10,4,2,7,5/25/2019 10:30
28,Yes,Non-Travel,1367,Research & Development,24,2,Life Sciences,1,1082,2,Male,73,2,3,Sales Executive,1,Single,8634,11584,1,Y,No,12,3,1,80,0,10,2,3,10,7,1,9,11/23/2020 10:30
26,No,Travel_Rarely,171,Research & Development,1,2,Life Sciences,1,1083,1,Male,60,2,1,Laboratory Technician,1,Married,3920,10689,1,Y,No,16,3,3,80,2,6,2,3,5,3,1,3,2/5/2021 10:30
30,No,Travel_Rarely,1176,Research & Development,20,3,Other,1,1084,3,Male,86,3,2,Sales Executive,1,Married,6707,8697,0,Y,No,15,3,3,80,1,7,1,2,6,2,0,2,10/26/2019 10:30
41,No,Travel_Rarely,482,Research & Development,7,2,Technical Degree,1,1085,2,Female,43,4,1,Research Scientist,3,Married,3468,18650,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,1/13/2020 10:30
37,No,Travel_Rarely,316,Research & Development,17,1,Life Sciences,1,1088,3,Female,66,2,3,Sales Executive,3,Married,8672,25311,0,Y,No,18,3,1,80,1,12,4,2,18,9,1,9,5/24/2020 10:30
40,No,Travel_Rarely,1480,Research & Development,19,4,Technical Degree,1,1092,1,Male,60,3,3,Sales Executive,4,Married,10504,25944,4,Y,No,20,3,4,80,1,14,4,3,11,10,8,1,5/8/2020 10:30
27,No,Non-Travel,1294,Research & Development,8,5,Life Sciences,1,1094,1,Male,88,1,1,Sales Executive,3,Married,4798,5724,1,Y,No,19,3,4,80,2,3,4,3,3,2,1,2,7/13/2018 10:30
55,No,Travel_Frequently,1089,Research & Development,2,1,Life Sciences,1,1096,4,Male,66,3,3,Sales Executive,2,Married,10971,15748,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2,10/24/2019 10:30
27,No,Travel_Rarely,866,Research & Development,10,3,Life Sciences,1,1097,3,Female,59,3,2,Research Scientist,3,Single,3801,7500,3,Y,No,13,3,3,80,0,9,4,4,8,7,1,7,8/11/2017 10:30
44,Yes,Travel_Rarely,1381,Human Resources,1,2,Medical,1,1098,2,Male,90,2,3,Sales Executive,1,Married,10187,14688,8,Y,No,14,3,4,80,1,24,1,3,18,6,3,6,9/17/2017 10:30
33,No,Travel_Rarely,656,Research & Development,10,3,Life Sciences,1,1099,4,Male,34,2,3,Sales Executive,4,Divorced,6707,21097,4,Y,No,15,3,3,80,1,28,2,3,7,2,1,2,2/13/2021 10:30
35,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,1100,4,Male,87,3,3,Sales Executive,1,Single,9636,10116,0,Y,Yes,22,3,1,80,0,28,2,3,8,7,4,7,12/30/2020 10:30
33,Yes,Travel_Frequently,860,Research & Development,29,4,Medical,1,1101,1,Female,55,2,2,Research Scientist,3,Single,4508,2383,1,Y,No,22,3,2,80,0,14,4,3,13,7,3,8,12/3/2017 10:30
28,No,Travel_Rarely,910,Research & Development,15,2,Life Sciences,1,1102,1,Male,48,3,1,Laboratory Technician,3,Divorced,2231,22553,1,Y,No,15,3,4,80,1,4,4,2,4,2,2,2,5/11/2020 10:30
37,No,Travel_Frequently,641,Research & Development,3,1,Life Sciences,1,1103,3,Male,45,3,2,Sales Executive,4,Married,8021,22673,0,Y,No,17,3,3,80,0,7,1,3,6,2,0,4,12/12/2017 10:30
36,No,Travel_Rarely,826,Research & Development,10,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,6707,24003,2,Y,Yes,15,3,3,80,2,8,4,3,1,0,0,0,5/15/2018 10:30
25,Yes,Travel_Rarely,1199,Research & Development,4,1,Technical Degree,1,1106,4,Male,33,3,1,Laboratory Technician,4,Married,3812,4330,1,Y,Yes,15,3,2,80,1,7,3,3,7,7,5,6,5/23/2017 10:30
25,Yes,Travel_Rarely,1337,Research & Development,21,3,Medical,1,1107,1,Male,37,3,2,Laboratory Technician,3,Divorced,2038,19170,1,Y,No,15,3,3,80,1,1,0,2,1,1,0,0,1/19/2018 10:30
34,Yes,Travel_Rarely,1004,Research & Development,25,3,Medical,1,1108,1,Male,56,2,1,Research Scientist,2,Single,2214,2723,4,Y,Yes,20,3,2,80,0,5,0,3,2,2,2,2,6/24/2021 10:30
41,No,Travel_Rarely,443,Research & Development,2,2,Medical,1,1109,4,Male,34,3,4,Sales Executive,1,Married,15927,14140,0,Y,No,17,3,4,80,1,23,3,3,18,6,8,7,6/8/2021 10:30
28,Yes,Travel_Frequently,1007,Research & Development,1,3,Medical,1,1111,1,Male,44,2,1,Laboratory Technician,2,Divorced,2753,7038,1,Y,No,15,3,1,80,2,1,2,3,0,0,0,14,10/6/2019 10:30
49,Yes,Travel_Frequently,956,Sales,1,4,Other,1,1113,4,Male,134,3,2,Sales Executive,3,Married,4624,17488,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0,5/9/2019 10:30
33,No,Travel_Frequently,958,Sales,7,3,Life Sciences,1,1114,4,Female,67,3,2,Sales Executive,2,Married,4122,13611,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2,5/21/2018 10:30
35,No,Non-Travel,655,Research & Development,3,4,Life Sciences,1,1115,3,Male,42,2,6,Research Scientist,4,Married,3173,22577,3,Y,No,17,3,4,80,2,6,2,3,0,0,0,0,12/9/2018 10:30
62,No,Non-Travel,1273,Research & Development,1,4,Medical,1,1116,1,Male,35,4,4,Sales Executive,4,Single,6707,16065,2,Y,No,22,3,3,80,0,27,3,2,5,4,2,1,9/10/2019 10:30
45,No,Non-Travel,1028,Sales,9,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married,5041,17791,1,Y,No,13,3,4,80,1,15,2,3,7,10,4,12,1/1/2017 10:30
52,No,Travel_Rarely,965,Research & Development,7,4,Life Sciences,1,1118,2,Male,87,3,3,Sales Executive,2,Single,10601,15632,7,Y,No,19,3,3,80,0,18,3,3,8,6,4,0,8/30/2020 10:30
38,No,Travel_Rarely,743,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,9255,4992,0,Y,No,14,3,2,80,2,8,2,3,8,7,2,7,11/10/2020 10:30
29,No,Travel_Rarely,1115,Research & Development,28,4,Life Sciences,1,1120,3,Female,91,3,1,Research Scientist,4,Divorced,2503,27113,4,Y,No,22,3,1,80,1,10,1,3,7,5,1,7,8/23/2019 10:30
28,No,Travel_Rarely,976,Research & Development,2,3,Medical,1,1121,4,Female,94,3,3,Sales Executive,2,Married,7438,7966,0,Y,No,17,3,2,80,2,11,3,2,9,7,1,7,12/5/2017 10:30
46,No,Travel_Rarely,455,Sales,3,1,Marketing,1,1124,1,Male,53,3,4,Sales Executive,3,Married,15927,15617,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9,5/23/2017 10:30
38,No,Travel_Rarely,138,Sales,2,2,Marketing,1,1125,4,Male,34,3,3,Sales Executive,2,Married,7315,20750,7,Y,No,16,3,3,80,1,11,2,3,1,0,0,0,10/6/2017 10:30
44,No,Travel_Frequently,1068,Research & Development,27,3,Life Sciences,1,1126,3,Female,83,3,3,Sales Executive,1,Married,10574,11382,8,Y,No,11,3,3,80,1,18,1,3,9,7,0,1,7/13/2021 10:30
39,Yes,Travel_Frequently,209,Research & Development,2,3,Life Sciences,1,1127,1,Male,84,3,4,Sales Executive,4,Divorced,12144,13189,7,Y,No,11,3,4,80,2,21,4,3,18,7,8,5,7/25/2019 10:30
40,No,Travel_Rarely,1326,Research & Development,14,3,Medical,1,1128,3,Male,45,2,5,Sales Executive,3,Single,15927,17447,1,Y,No,14,3,1,80,0,21,2,4,18,7,4,9,8/16/2017 10:30
21,No,Travel_Rarely,1012,Research & Development,32,3,Technical Degree,1,1131,4,Female,71,2,1,Research Scientist,2,Single,2296,25837,1,Y,Yes,15,3,3,80,0,2,4,4,2,2,2,2,5/26/2019 10:30
38,No,Non-Travel,435,Research & Development,9,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Married,6755,8939,8,Y,No,15,3,3,80,0,9,2,2,5,4,0,3,5/9/2017 10:30
36,No,Non-Travel,196,Research & Development,18,4,Life Sciences,1,1133,1,Male,78,3,2,Sales Executive,3,Single,7690,23115,2,Y,No,20,3,1,80,0,17,0,3,11,9,0,9,10/9/2019 10:30
31,No,Travel_Frequently,765,Sales,20,3,Life Sciences,1,1135,3,Male,68,4,1,Sales Executive,4,Married,2751,21431,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2,5/23/2017 10:30
29,No,Travel_Rarely,1454,Research & Development,3,1,Life Sciences,1,1136,1,Male,69,2,1,Research Scientist,2,Married,3025,20061,0,Y,No,17,3,1,80,0,6,2,1,5,3,2,4,12/17/2021 10:30
35,No,Travel_Rarely,826,Sales,12,2,Marketing,1,1137,4,Male,55,3,2,Sales Executive,4,Divorced,4596,18917,1,Y,No,11,3,4,80,1,12,3,3,5,2,0,4,6/29/2020 10:30
48,No,Travel_Rarely,195,Sales,8,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,13342,11632,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3,3/8/2019 10:30
34,No,Travel_Frequently,1031,Research & Development,2,2,Life Sciences,1,1140,4,Male,95,3,2,Sales Executive,3,Single,4081,16206,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2,11/4/2020 10:30
30,No,Travel_Frequently,826,Research & Development,10,3,Life Sciences,1,1143,4,Female,61,3,1,Research Scientist,2,Divorced,3393,17408,0,Y,No,14,3,4,80,2,8,3,2,7,5,1,1,9/4/2021 10:30
42,No,Travel_Rarely,220,Research & Development,29,3,Medical,1,1148,2,Male,56,1,2,Laboratory Technician,4,Married,6707,8812,4,Y,No,19,3,1,80,0,16,3,3,1,0,0,0,2/29/2020 10:30
28,No,Travel_Rarely,738,Research & Development,8,1,Medical,1,1150,2,Male,79,2,2,Sales Executive,4,Married,5499,16972,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2,5/28/2017 10:30
38,No,Travel_Rarely,451,Human Resources,1,3,Human Resources,1,1152,3,Male,37,4,2,Sales Executive,3,Married,2916,5735,1,Y,No,13,3,4,80,1,7,2,4,7,6,5,0,5/23/2017 10:30
27,No,Travel_Frequently,753,Research & Development,5,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,2802,21757,3,Y,Yes,14,3,4,80,1,3,2,3,3,4,0,2,1/10/2017 10:30
18,Yes,Non-Travel,253,Research & Development,7,1,Medical,1,1156,3,Male,80,3,2,Sales Executive,3,Single,15927,14171,3,Y,No,12,3,4,80,0,0,0,3,0,0,0,0,8/23/2019 10:30
33,Yes,Travel_Rarely,603,Sales,8,4,Marketing,1,1157,1,Female,79,3,2,Sales Executive,1,Single,8263,17738,0,Y,Yes,17,3,1,80,0,12,3,3,5,2,0,3,10/20/2018 10:30
41,No,Travel_Rarely,131,Research & Development,12,4,Life Sciences,1,1158,2,Male,45,3,1,Laboratory Technician,4,Married,4926,9388,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,3/29/2017 10:30
31,Yes,Travel_Frequently,894,Research & Development,15,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,2878,5551,1,Y,No,12,3,3,80,1,2,4,2,2,2,2,2,5/23/2017 10:30
38,No,Travel_Rarely,400,Research & Development,25,2,Medical,1,1161,3,Female,53,2,2,Sales Executive,4,Divorced,5592,18028,7,Y,No,13,3,3,80,1,8,2,3,6,2,1,3,12/14/2019 10:30
27,No,Travel_Rarely,190,Research & Development,6,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,3000,7810,1,Y,No,13,3,3,80,1,5,0,3,4,2,2,2,5/16/2020 10:30
35,No,Travel_Rarely,1419,Sales,9,1,Life Sciences,1,1163,2,Female,70,3,2,Sales Executive,3,Married,5856,5763,1,Y,No,20,3,1,80,0,6,3,2,6,5,1,3,7/1/2021 10:30
35,No,Travel_Rarely,544,Human Resources,7,4,Technical Degree,1,1164,3,Male,99,3,1,Sales Executive,3,Single,6707,7351,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,10/12/2020 10:30
29,Yes,Travel_Rarely,826,Sales,23,1,Life Sciences,1,1165,4,Female,47,2,3,Sales Executive,1,Married,7498,10280,1,Y,No,13,3,1,80,1,11,3,1,12,8,3,10,8/1/2017 10:30
40,No,Travel_Frequently,604,Research & Development,9,4,Medical,1,1166,2,Female,86,3,3,Sales Executive,3,Single,13278,13863,8,Y,No,17,3,3,80,0,19,3,2,7,7,2,13,6/8/2019 10:30
42,Yes,Travel_Frequently,470,Sales,12,3,Life Sciences,1,1167,3,Male,45,3,4,Sales Executive,1,Single,13338,14688,0,Y,Yes,12,3,2,80,0,22,2,2,18,9,8,14,9/13/2019 10:30
42,No,Travel_Rarely,646,Sales,5,4,Marketing,1,1171,2,Male,44,3,2,Sales Executive,1,Single,6707,2686,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5,12/23/2017 10:30
35,No,Travel_Rarely,958,Research & Development,1,4,Medical,1,1172,4,Male,56,2,1,Laboratory Technician,3,Married,2323,16944,3,Y,No,15,3,2,80,1,9,2,3,8,0,1,7,12/29/2020 10:30
24,No,Travel_Rarely,469,Research & Development,24,3,Medical,1,1173,4,Male,49,3,1,Laboratory Technician,2,Single,3141,6703,8,Y,No,22,3,4,80,0,12,2,3,4,3,1,2,2/25/2021 10:30
28,Yes,Travel_Rarely,1480,Research & Development,12,1,Life Sciences,1,1175,3,Female,79,3,1,Laboratory Technician,4,Married,2862,23281,1,Y,Yes,11,3,4,80,0,2,4,2,1,1,0,0,7/9/2020 10:30
26,No,Travel_Rarely,1375,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4342,13544,1,Y,No,22,3,2,80,1,9,2,3,7,7,0,7,9/26/2020 10:30
30,No,Travel_Rarely,887,Sales,10,3,Marketing,1,1179,3,Male,71,2,2,Sales Executive,3,Married,6495,3231,1,Y,No,18,3,1,80,1,10,3,3,11,3,1,4,10/29/2020 10:30
40,No,Travel_Frequently,917,Research & Development,26,2,Medical,1,1180,3,Female,93,2,2,Research Scientist,4,Married,4705,14688,3,Y,Yes,15,3,4,80,1,16,3,1,7,1,2,0,9/5/2018 10:30
62,No,Travel_Rarely,840,Research & Development,3,3,Life Sciences,1,1182,3,Male,43,2,3,Sales Executive,2,Married,10378,19335,2,Y,No,18,3,2,80,1,16,2,4,7,7,6,4,3/12/2019 10:30
34,No,Travel_Frequently,697,Research & Development,1,3,Medical,1,1184,4,Male,96,2,2,Sales Executive,1,Single,5494,26231,0,Y,No,20,3,3,80,0,14,3,3,13,9,4,9,4/12/2019 10:30
35,No,Travel_Frequently,641,Research & Development,4,4,Other,1,1185,4,Male,47,2,1,Sales Executive,4,Married,2286,26694,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2,9/2/2018 10:30
43,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1,Female,83,1,2,Sales Executive,3,Single,6707,10264,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,9/9/2020 10:30
32,No,Non-Travel,863,Sales,1,1,Life Sciences,1,1190,3,Female,74,3,1,Sales Executive,1,Divorced,2679,14552,1,Y,No,12,3,3,80,2,1,3,3,1,0,0,0,11/9/2019 10:30
56,No,Travel_Rarely,747,Research & Development,4,3,Technical Degree,1,1191,4,Female,93,3,5,Sales Executive,1,Divorced,15927,17781,4,Y,No,13,3,3,80,1,28,2,3,5,2,4,2,5/23/2017 10:30
29,No,Travel_Rarely,1416,Research & Development,7,1,Medical,1,1192,2,Female,55,3,1,Laboratory Technician,3,Married,2985,26617,1,Y,No,13,3,1,80,1,10,4,3,10,8,0,8,4/26/2021 10:30
18,No,Travel_Rarely,649,Research & Development,9,2,Life Sciences,1,1193,3,Male,54,3,1,Sales Executive,1,Single,2433,7594,1,Y,No,25,3,3,80,0,0,4,3,1,1,0,0,6/14/2019 10:30
44,No,Travel_Rarely,1472,Research & Development,7,7,Medical,1,1195,1,Female,82,3,1,Sales Executive,3,Married,6707,19718,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,7/7/2020 10:30
37,No,Travel_Rarely,986,Research & Development,1,3,Life Sciences,1,1196,4,Female,57,2,2,Sales Executive,4,Married,15927,9996,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,11/25/2017 10:30
19,No,Travel_Rarely,797,Research & Development,3,3,Life Sciences,1,1198,1,Male,86,2,1,Laboratory Technician,3,Single,3369,12677,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2,6/29/2017 10:30
44,Yes,Travel_Rarely,1081,Research & Development,10,4,Life Sciences,1,1200,3,Male,94,3,1,Research Scientist,3,Single,2729,10938,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,12/23/2020 10:30
52,No,Travel_Rarely,1223,Research & Development,6,2,Medical,1,1201,4,Female,50,3,5,Sales Executive,3,Married,15927,18920,3,Y,No,18,3,2,80,1,27,4,3,7,7,2,7,4/8/2018 10:30
29,No,Travel_Rarely,946,Research & Development,15,1,Life Sciences,1,1202,2,Female,68,1,1,Research Scientist,4,Married,2162,27883,3,Y,Yes,18,3,1,80,1,6,2,2,4,4,1,3,10/30/2019 10:30
21,Yes,Travel_Frequently,1269,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,2808,4390,0,Y,Yes,15,3,2,80,1,1,4,3,0,0,0,0,1/14/2020 10:30
46,No,Travel_Rarely,1389,Sales,2,3,Marketing,1,1204,3,Female,70,3,4,Sales Executive,1,Married,15927,22997,8,Y,No,23,3,1,80,0,28,2,3,18,14,8,9,1/3/2021 10:30
44,No,Non-Travel,107,Research & Development,16,3,Life Sciences,1,1206,4,Male,73,1,1,Research Scientist,3,Single,2333,4045,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,3/5/2020 10:30
33,No,Travel_Rarely,161,Human Resources,1,3,Life Sciences,1,1207,2,Male,98,3,1,Sales Executive,3,Married,3700,14688,3,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,3/18/2020 10:30
40,Yes,Non-Travel,873,Research & Development,5,2,Life Sciences,1,1210,1,Male,94,2,1,Research Scientist,1,Divorced,2257,20455,6,Y,No,17,3,1,80,1,6,2,1,1,0,0,0,7/12/2021 10:30
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211,3,Male,63,3,2,Sales Executive,1,Divorced,4278,12501,8,Y,No,19,3,3,80,2,28,3,3,5,3,0,3,7/12/2017 10:30
40,No,Travel_Frequently,1172,Sales,2,4,Medical,1,1212,2,Male,61,3,2,Sales Executive,2,Married,3587,26400,5,Y,No,12,3,4,80,2,5,2,3,0,0,0,0,8/14/2017 10:30
37,No,Travel_Frequently,1412,Research & Development,2,3,Medical,1,1215,4,Female,67,3,4,Sales Executive,1,Married,15927,9259,2,Y,No,22,3,3,80,1,28,3,3,2,2,2,2,3/1/2020 10:30
28,No,Travel_Rarely,1176,Research & Development,19,4,Medical,1,1216,4,Male,77,2,1,Laboratory Technician,1,Married,6707,12859,1,Y,No,12,3,3,80,2,6,2,3,7,5,3,3,8/20/2019 10:30
46,No,Travel_Rarely,1476,Research & Development,15,2,Life Sciences,1,1217,4,Male,51,3,5,Sales Executive,2,Married,15927,10820,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,4,1/26/2019 10:30
62,No,Travel_Rarely,1384,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,8881,21211,3,Y,Yes,15,3,4,80,2,15,2,3,6,4,2,7,6/28/2021 10:30
24,Yes,Travel_Rarely,994,Research & Development,17,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2,Married,2101,14688,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,7/23/2020 10:30
37,No,Travel_Frequently,1154,Sales,10,3,Medical,1,1220,2,Female,83,3,2,Sales Executive,3,Married,4478,4723,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,12/13/2020 10:30
35,No,Travel_Rarely,896,Research & Development,6,4,Life Sciences,1,1221,3,Male,62,1,1,Laboratory Technician,3,Divorced,2510,6500,1,Y,No,14,3,3,80,1,7,3,3,7,7,1,7,9/21/2017 10:30
30,No,Travel_Rarely,856,Research & Development,8,4,Life Sciences,1,1224,3,Male,50,3,2,Laboratory Technician,3,Divorced,3570,11524,1,Y,No,13,3,3,80,2,10,4,2,10,7,8,9,1/9/2018 10:30
45,No,Travel_Rarely,202,Research & Development,29,4,Other,1,1225,4,Male,31,3,2,Research Scientist,4,Single,4222,7844,1,Y,No,25,3,2,80,0,20,3,3,18,11,8,14,3/1/2019 10:30
20,No,Travel_Rarely,651,Sales,21,3,Marketing,1,1226,3,Male,45,4,1,Sales Executive,4,Single,2819,5051,1,Y,No,17,3,4,80,0,3,2,3,2,1,2,2,4/17/2021 10:30
46,No,Travel_Rarely,149,Research & Development,1,4,Technical Degree,1,1228,4,Male,62,3,2,Sales Executive,4,Divorced,7105,17722,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,5/22/2019 10:30
42,No,Non-Travel,171,Research & Development,2,5,Medical,1,1231,4,Male,79,4,2,Sales Executive,1,Married,6224,12294,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3,3/11/2018 10:30
60,No,Travel_Rarely,685,Sales,7,4,Marketing,1,1233,2,Male,53,4,2,Sales Executive,4,Divorced,5901,10945,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,4,12/23/2019 10:30
32,No,Travel_Frequently,115,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2702,7368,1,Y,No,27,3,3,80,1,2,2,3,1,2,2,2,2/2/2017 10:30
32,No,Travel_Frequently,1306,Research & Development,2,2,Life Sciences,1,1235,3,Female,38,3,2,Research Scientist,3,Single,4586,2983,4,Y,Yes,14,3,4,80,0,28,2,3,7,7,0,7,7/8/2019 10:30
62,No,Travel_Rarely,359,Research & Development,0,3,Technical Degree,1,1237,3,Male,77,1,3,Sales Executive,1,Divorced,10194,4283,2,Y,Yes,21,3,3,80,1,17,2,3,8,7,7,7,4/14/2018 10:30
32,No,Travel_Rarely,132,Research & Development,8,3,Medical,1,1238,1,Male,59,3,1,Research Scientist,4,Married,2466,6441,0,Y,No,13,3,2,80,1,15,4,3,14,10,4,10,3/23/2020 10:30
40,No,Travel_Rarely,117,Sales,11,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6607,11257,7,Y,No,12,3,2,80,1,12,2,3,5,1,1,3,5/23/2017 10:30
25,No,Travel_Rarely,1394,Sales,10,4,Life Sciences,1,1240,3,Male,55,3,2,Sales Executive,4,Single,4950,19909,0,Y,No,14,3,2,80,0,28,4,3,4,3,1,1,2/6/2021 10:30
30,No,Travel_Rarely,1437,Research & Development,1,3,Medical,1,1241,4,Male,62,3,1,Research Scientist,2,Married,3355,9101,0,Y,Yes,21,3,1,80,1,12,2,3,11,9,5,7,12/16/2018 10:30
42,No,Travel_Rarely,427,Research & Development,26,5,Medical,1,1242,1,Female,59,3,3,Sales Executive,1,Married,13368,23400,3,Y,Yes,17,3,3,80,0,19,4,3,1,0,0,0,11/17/2020 10:30
35,No,Travel_Rarely,1216,Sales,8,2,Marketing,1,1243,3,Female,80,2,3,Sales Executive,4,Married,10277,13646,4,Y,No,11,3,2,80,1,12,4,2,13,2,4,12,7/28/2019 10:30
27,No,Travel_Rarely,1124,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,1957,14024,1,Y,Yes,14,3,4,80,2,10,3,2,9,7,6,8,4/11/2018 10:30
54,No,Travel_Frequently,946,Research & Development,1,4,Life Sciences,1,1245,4,Male,52,3,3,Sales Executive,3,Divorced,10548,9191,7,Y,No,17,3,1,80,1,28,2,1,4,4,1,4,10/10/2020 10:30
44,No,Travel_Rarely,1127,Research & Development,1,1,Life Sciences,1,1246,1,Female,73,4,1,Research Scientist,4,Married,1674,19983,1,Y,No,13,3,4,80,1,9,4,3,10,5,7,7,3/11/2019 10:30
19,No,Non-Travel,517,Research & Development,10,3,Medical,1,1248,1,Female,94,2,1,Research Scientist,2,Single,1667,5876,1,Y,Yes,25,3,2,80,0,1,2,4,1,1,0,0,3/9/2017 10:30
28,No,Travel_Rarely,1033,Research & Development,1,7,Life Sciences,1,1249,1,Female,97,3,1,Research Scientist,4,Divorced,4070,5277,1,Y,No,15,3,1,80,2,3,4,3,3,2,1,2,1/6/2017 10:30
